Link(url='https://www.unt.edu/#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-analytics', text='Business Analytics', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-analytics', text='Business Analytics', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-analytics', text='Decision Sciences', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-analytics', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-computer-information-systems#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-computer-information-systems#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-computer-information-systems', text='Business Computer Information Systems        ', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-computer-information-systems', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-integrated-studies#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-integrated-studies#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-integrated-studies', text='Business Integrated Studies', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/business-integrated-studies', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/ceramics-and-metalsmithing-and-jewelry#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/ceramics-and-metalsmithing-and-jewelry#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/ceramics-and-metalsmithing-and-jewelry', text='Ceramics and Metalsmithing and Jewelry        ', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/ceramics-and-metalsmithing-and-jewelry', text='Ceramics and Metalsmithing and Jewelry', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/ceramics-and-metalsmithing-and-jewelry', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/chemistry#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/chemistry#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/chemistry', text='Chemistry', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/chemistry', text='Chemistry', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/chemistry', text='Chemistry', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/chemistry', text='Chemistry', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/chemistry', text='Chemistry', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/chemistry', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-design#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-design#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-design', text='Communication Design', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-design', text='Communication Design', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-design', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-studies#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-studies#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-studies', text='Communication Studies', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-studies', text='Communication Studies', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-studies', text='Communication Studies', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-studies', text='Communication Studies', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/communication-studies', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/composition#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/composition#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/composition', text='Composition (Music)', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/composition', text='Composition', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/composition', text='Composition', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/composition', text='Composition', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/composition', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering', text='Computer Engineering', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering', text='Computer Engineering', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering', text='Computer Science and Engineering', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering', text='Computer Science', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering', text='Computer Science', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering', text='Computer Science', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/computer-science-and-engineering', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/conflict-resolution#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/conflict-resolution#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/conflict-resolution', text='Conflict Resolution', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/conflict-resolution', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/construction-engineering-technology#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/construction-engineering-technology#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/construction-engineering-technology', text='Construction Engineering Technology', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/construction-engineering-technology', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/construction-management#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/construction-management#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/construction-management', text='Construction Management', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/construction-management', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/consumer-experience-management#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/consumer-experience-management#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/consumer-experience-management', text='Consumer Experience Management', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/consumer-experience-management', text='Consumer Experience Management', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/consumer-experience-management', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/converged-broadcast-media#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/converged-broadcast-media#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/converged-broadcast-media', text='Converged Broadcast Media', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/converged-broadcast-media', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/credit-examination#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/credit-examination#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/credit-examination', text='Credit by Examination', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/credit-examination', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/criminal-justice#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/criminal-justice#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/criminal-justice', text='Criminal Justice', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/criminal-justice', text='Criminal Justice', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/criminal-justice', text='Criminal Justice', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/criminal-justice', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/cybersecurity#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/cybersecurity#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/cybersecurity', text='Cybersecurity', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/cybersecurity', text='Cybersecurity', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/cybersecurity', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/dance#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/dance#skip', text='Top', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/dance', text='Dance', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/dance', text='Dance', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/dance', text='Menu', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/data-science#main-content', text='Skip to main content', fragment='', nofollow=False)
Link(url='https://www.unt.edu/academics/undergrad/data-science#skip', text='Top', fragment='', nofollow=False)
